193^2 divides 10^n + 1 where n = 18528 = 193 * 96.0 = 2^5 * 3^1 * 193^1
193^2 divides 10^n + 1 where n = 55584 = 193 * 288.0 = 2^5 * 3^2 * 193^1
193^2 divides 10^n + 1 where n = 92640 = 193 * 480.0 = 2^5 * 3^1 * 5^1 * 193^1
