179^2 divides 10^n + 1 where n = 15931 = 179 * 89.0 = 89^1 * 179^1
179^2 divides 10^n + 1 where n = 47793 = 179 * 267.0 = 3^1 * 89^1 * 179^1
179^2 divides 10^n + 1 where n = 79655 = 179 * 445.0 = 5^1 * 89^1 * 179^1
