859^2 divides 10^n + 1 where n = 11167 = 859 * 13.0 = 13^1 * 859^1
859^2 divides 10^n + 1 where n = 33501 = 859 * 39.0 = 3^1 * 13^1 * 859^1
859^2 divides 10^n + 1 where n = 55835 = 859 * 65.0 = 5^1 * 13^1 * 859^1
859^2 divides 10^n + 1 where n = 78169 = 859 * 91.0 = 7^1 * 13^1 * 859^1
