3409^2 divides 10^n + 1 where n = 1701 = 3409 * 0.4989733059548255 = 3^5 * 7^1
3409^2 divides 10^n + 1 where n = 5103 = 3409 * 1.4969199178644763 = 3^6 * 7^1
3409^2 divides 10^n + 1 where n = 8505 = 3409 * 2.4948665297741273 = 3^5 * 5^1 * 7^1
3409^2 divides 10^n + 1 where n = 11907 = 3409 * 3.4928131416837784 = 3^5 * 7^2
3409^2 divides 10^n + 1 where n = 15309 = 3409 * 4.490759753593429 = 3^7 * 7^1
3409^2 divides 10^n + 1 where n = 18711 = 3409 * 5.48870636550308 = 3^5 * 7^1 * 11^1
3409^2 divides 10^n + 1 where n = 22113 = 3409 * 6.486652977412731 = 3^5 * 7^1 * 13^1
3409^2 divides 10^n + 1 where n = 25515 = 3409 * 7.484599589322382 = 3^6 * 5^1 * 7^1
3409^2 divides 10^n + 1 where n = 28917 = 3409 * 8.482546201232033 = 3^5 * 7^1 * 17^1
3409^2 divides 10^n + 1 where n = 32319 = 3409 * 9.480492813141684 = 3^5 * 7^1 * 19^1
3409^2 divides 10^n + 1 where n = 35721 = 3409 * 10.478439425051334 = 3^6 * 7^2
3409^2 divides 10^n + 1 where n = 39123 = 3409 * 11.476386036960985 = 3^5 * 7^1 * 23^1
3409^2 divides 10^n + 1 where n = 42525 = 3409 * 12.474332648870636 = 3^5 * 5^2 * 7^1
3409^2 divides 10^n + 1 where n = 45927 = 3409 * 13.472279260780287 = 3^8 * 7^1
3409^2 divides 10^n + 1 where n = 49329 = 3409 * 14.470225872689939 = 3^5 * 7^1 * 29^1
3409^2 divides 10^n + 1 where n = 52731 = 3409 * 15.46817248459959 = 3^5 * 7^1 * 31^1
3409^2 divides 10^n + 1 where n = 56133 = 3409 * 16.46611909650924 = 3^6 * 7^1 * 11^1
3409^2 divides 10^n + 1 where n = 59535 = 3409 * 17.46406570841889 = 3^5 * 5^1 * 7^2
3409^2 divides 10^n + 1 where n = 62937 = 3409 * 18.462012320328544 = 3^5 * 7^1 * 37^1
3409^2 divides 10^n + 1 where n = 66339 = 3409 * 19.459958932238195 = 3^6 * 7^1 * 13^1
3409^2 divides 10^n + 1 where n = 69741 = 3409 * 20.457905544147845 = 3^5 * 7^1 * 41^1
3409^2 divides 10^n + 1 where n = 73143 = 3409 * 21.455852156057496 = 3^5 * 7^1 * 43^1
3409^2 divides 10^n + 1 where n = 76545 = 3409 * 22.453798767967147 = 3^7 * 5^1 * 7^1
3409^2 divides 10^n + 1 where n = 79947 = 3409 * 23.451745379876797 = 3^5 * 7^1 * 47^1
3409^2 divides 10^n + 1 where n = 83349 = 3409 * 24.449691991786448 = 3^5 * 7^3
3409^2 divides 10^n + 1 where n = 86751 = 3409 * 25.4476386036961 = 3^6 * 7^1 * 17^1
3409^2 divides 10^n + 1 where n = 90153 = 3409 * 26.44558521560575 = 3^5 * 7^1 * 53^1
3409^2 divides 10^n + 1 where n = 93555 = 3409 * 27.4435318275154 = 3^5 * 5^1 * 7^1 * 11^1
3409^2 divides 10^n + 1 where n = 96957 = 3409 * 28.44147843942505 = 3^6 * 7^1 * 19^1
