47^2 divides 10^n + 1 where n = 1081 = 47 * 23.0 = 23^1 * 47^1
47^2 divides 10^n + 1 where n = 3243 = 47 * 69.0 = 3^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 5405 = 47 * 115.0 = 5^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 7567 = 47 * 161.0 = 7^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 9729 = 47 * 207.0 = 3^2 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 11891 = 47 * 253.0 = 11^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 14053 = 47 * 299.0 = 13^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 16215 = 47 * 345.0 = 3^1 * 5^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 18377 = 47 * 391.0 = 17^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 20539 = 47 * 437.0 = 19^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 22701 = 47 * 483.0 = 3^1 * 7^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 24863 = 47 * 529.0 = 23^2 * 47^1
47^2 divides 10^n + 1 where n = 27025 = 47 * 575.0 = 5^2 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 29187 = 47 * 621.0 = 3^3 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 31349 = 47 * 667.0 = 23^1 * 29^1 * 47^1
47^2 divides 10^n + 1 where n = 33511 = 47 * 713.0 = 23^1 * 31^1 * 47^1
47^2 divides 10^n + 1 where n = 35673 = 47 * 759.0 = 3^1 * 11^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 37835 = 47 * 805.0 = 5^1 * 7^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 39997 = 47 * 851.0 = 23^1 * 37^1 * 47^1
47^2 divides 10^n + 1 where n = 42159 = 47 * 897.0 = 3^1 * 13^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 44321 = 47 * 943.0 = 23^1 * 41^1 * 47^1
47^2 divides 10^n + 1 where n = 46483 = 47 * 989.0 = 23^1 * 43^1 * 47^1
47^2 divides 10^n + 1 where n = 48645 = 47 * 1035.0 = 3^2 * 5^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 50807 = 47 * 1081.0 = 23^1 * 47^2
47^2 divides 10^n + 1 where n = 52969 = 47 * 1127.0 = 7^2 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 55131 = 47 * 1173.0 = 3^1 * 17^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 57293 = 47 * 1219.0 = 23^1 * 47^1 * 53^1
47^2 divides 10^n + 1 where n = 59455 = 47 * 1265.0 = 5^1 * 11^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 61617 = 47 * 1311.0 = 3^1 * 19^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 63779 = 47 * 1357.0 = 23^1 * 47^1 * 59^1
47^2 divides 10^n + 1 where n = 65941 = 47 * 1403.0 = 23^1 * 47^1 * 61^1
47^2 divides 10^n + 1 where n = 68103 = 47 * 1449.0 = 3^2 * 7^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 70265 = 47 * 1495.0 = 5^1 * 13^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 72427 = 47 * 1541.0 = 23^1 * 47^1 * 67^1
47^2 divides 10^n + 1 where n = 74589 = 47 * 1587.0 = 3^1 * 23^2 * 47^1
47^2 divides 10^n + 1 where n = 76751 = 47 * 1633.0 = 23^1 * 47^1 * 71^1
47^2 divides 10^n + 1 where n = 78913 = 47 * 1679.0 = 23^1 * 47^1 * 73^1
47^2 divides 10^n + 1 where n = 81075 = 47 * 1725.0 = 3^1 * 5^2 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 83237 = 47 * 1771.0 = 7^1 * 11^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 85399 = 47 * 1817.0 = 23^1 * 47^1 * 79^1
47^2 divides 10^n + 1 where n = 87561 = 47 * 1863.0 = 3^4 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 89723 = 47 * 1909.0 = 23^1 * 47^1 * 83^1
47^2 divides 10^n + 1 where n = 91885 = 47 * 1955.0 = 5^1 * 17^1 * 23^1 * 47^1
47^2 divides 10^n + 1 where n = 94047 = 47 * 2001.0 = 3^1 * 23^1 * 29^1 * 47^1
47^2 divides 10^n + 1 where n = 96209 = 47 * 2047.0 = 23^1 * 47^1 * 89^1
47^2 divides 10^n + 1 where n = 98371 = 47 * 2093.0 = 7^1 * 13^1 * 23^1 * 47^1
