89^2 divides 10^n + 1 where n = 1958 = 89 * 22.0 = 2^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 5874 = 89 * 66.0 = 2^1 * 3^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 9790 = 89 * 110.0 = 2^1 * 5^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 13706 = 89 * 154.0 = 2^1 * 7^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 17622 = 89 * 198.0 = 2^1 * 3^2 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 21538 = 89 * 242.0 = 2^1 * 11^2 * 89^1
89^2 divides 10^n + 1 where n = 25454 = 89 * 286.0 = 2^1 * 11^1 * 13^1 * 89^1
89^2 divides 10^n + 1 where n = 29370 = 89 * 330.0 = 2^1 * 3^1 * 5^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 33286 = 89 * 374.0 = 2^1 * 11^1 * 17^1 * 89^1
89^2 divides 10^n + 1 where n = 37202 = 89 * 418.0 = 2^1 * 11^1 * 19^1 * 89^1
89^2 divides 10^n + 1 where n = 41118 = 89 * 462.0 = 2^1 * 3^1 * 7^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 45034 = 89 * 506.0 = 2^1 * 11^1 * 23^1 * 89^1
89^2 divides 10^n + 1 where n = 48950 = 89 * 550.0 = 2^1 * 5^2 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 52866 = 89 * 594.0 = 2^1 * 3^3 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 56782 = 89 * 638.0 = 2^1 * 11^1 * 29^1 * 89^1
89^2 divides 10^n + 1 where n = 60698 = 89 * 682.0 = 2^1 * 11^1 * 31^1 * 89^1
89^2 divides 10^n + 1 where n = 64614 = 89 * 726.0 = 2^1 * 3^1 * 11^2 * 89^1
89^2 divides 10^n + 1 where n = 68530 = 89 * 770.0 = 2^1 * 5^1 * 7^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 72446 = 89 * 814.0 = 2^1 * 11^1 * 37^1 * 89^1
89^2 divides 10^n + 1 where n = 76362 = 89 * 858.0 = 2^1 * 3^1 * 11^1 * 13^1 * 89^1
89^2 divides 10^n + 1 where n = 80278 = 89 * 902.0 = 2^1 * 11^1 * 41^1 * 89^1
89^2 divides 10^n + 1 where n = 84194 = 89 * 946.0 = 2^1 * 11^1 * 43^1 * 89^1
89^2 divides 10^n + 1 where n = 88110 = 89 * 990.0 = 2^1 * 3^2 * 5^1 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 92026 = 89 * 1034.0 = 2^1 * 11^1 * 47^1 * 89^1
89^2 divides 10^n + 1 where n = 95942 = 89 * 1078.0 = 2^1 * 7^2 * 11^1 * 89^1
89^2 divides 10^n + 1 where n = 99858 = 89 * 1122.0 = 2^1 * 3^1 * 11^1 * 17^1 * 89^1
