1703^2 divides 10^n + 1 where n = 25545 = 1703 * 15.0 = 3^1 * 5^1 * 13^1 * 131^1
1703^2 divides 10^n + 1 where n = 76635 = 1703 * 45.0 = 3^2 * 5^1 * 13^1 * 131^1
