1379^2 divides 10^n + 1 where n = 28959 = 1379 * 21.0 = 3^1 * 7^2 * 197^1
1379^2 divides 10^n + 1 where n = 86877 = 1379 * 63.0 = 3^2 * 7^2 * 197^1
